ID_ATIV_ECON_ESTABELECIMENTO,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA,GEOMETRIA,CDB,COORDS
72897,5611201.0,14-01-2013,NÃO,"RUA DOS AIMORES, 11, FUNCIONARIOS, BELO HORIZONTE, MG, BRASIL",MALA VEIA BAR E RESTAURANTE LTDA,ESTABELECIMENTO SEM NOME,POINT (612544.70 7795706.47),0,"-19.9307101, -43.9286735"
72163,5611204.0,05-12-2012,NÃO,"RUA VINTE E QUATRO, 16, VISTA DO SOL, BELO HORIZONTE, MG, BRASIL",17.260.872 EDILZA SANTOS DE SOUZA,ESTABELECIMENTO SEM NOME,POINT (615760.13 7804861.79),0,"-19.8483238, -43.8951409"
72516,5611201.0,21-12-2012,NÃO,"AVENIDA GUARAPARI, 58, SANTA AMELIA, BELO HORIZONTE, MG, BRASIL",BREIJAO LANCHES LTDA,LANCHES DA PRACA,POINT (607119.41 7805317.90),0,"-19.8400936, -43.9776251"
71855,5611204.0,23-11-2012,NÃO,"RUA JOAO NEIVA, 430, MARIANO DE ABREU, BELO HORIZONTE, MG, BRASIL",IVAN CAMARGOS 35520221634,ESTABELECIMENTO SEM NOME,POINT (615986.72 7799723.15),0,"-19.8943184, -43.8916734"
71865,5611205.0,26-11-2012,NÃO,"RUA PRESIDENTE COSTA E SILVA, 100, BAIRRO DAS INDUSTRIAS I, BELO HORIZONTE, MG, BRASIL",NASSER ACAI LTDA,RANCHO DU ZAK,POINT (603484.41 7792802.44),0,"-19.9580285, -44.0089687"
72182,5611201.0,17-08-2023,NÃO,"RUA MAJOR LOPES, 54, SAO PEDRO, BELO HORIZONTE, MG, BRASIL",RESTAURANTE E LANCHONETE BRUNA & BELLA LTDA,BRUNA & BELLA RESTAURANTE E LANCHOONETE,POINT (611215.01 7794637.98),0,"-19.9474918, -43.9354287"
71904,5611201.0,27-11-2012,SIM,"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, BELO HORIZONTE, MG, BRASIL",EMPORIO MEDITERRANEO LTDA,ESTABELECIMENTO SEM NOME,POINT (610255.56 7790988.27),0,
71905,5611201.0,11-11-2020,SIM,"AVENIDA DO CONTORNO, 6061, SAO PEDRO, BELO HORIZONTE, MG, BRASIL",EMPORIO MEDITERRANEO LTDA,ESTABELECIMENTO SEM NOME,POINT (611559.54 7794790.69),0,"-19.9407141, -43.9342101"
71906,5611201.0,04-10-2023,SIM,"AVENIDA DO CONTORNO, 3930, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",EMPORIO MEDITERRANEO LTDA,ESTABELECIMENTO SEM NOME,POINT (612863.95 7796037.79),0,"-19.9256994, -43.9197935"
71909,5611201.0,22-04-2024,SIM,"RUA CONCEICAO DO MATO DENTRO, 370, OURO PRETO, BELO HORIZONTE, MG, BRASIL",EMPORIO MEDITERRANEO LTDA,ESTABELECIMENTO SEM NOME,POINT (606845.91 7802373.89),0,"-19.8712759, -43.9798954"
71910,5611201.0,22-04-2024,SIM,"AVENIDA OLEGARIO MACIEL, 1600, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",EMPORIO MEDITERRANEO LTDA,ESTABELECIMENTO SEM NOME,POINT (610222.34 7796116.66),0,"-19.9281198, -43.9473471"
72224,5611201.0,07-12-2012,NÃO,"RUA IVAN PEREIRA LIMA, 21, MINASCAIXA, BELO HORIZONTE, MG, BRASIL",IVANILDE DA CUNHA SOARES 82660867615,ESTABELECIMENTO SEM NOME,POINT (609222.83 7808898.00),0,"-19.8124439, -43.9566646"
72236,5611204.0,10-12-2012,SIM,"RUA ALAGOAS, 642, SAVASSI, BELO HORIZONTE, MG, BRASIL",DANIEL LUCAS BATISTA DA SILVA LTDA,BAR DO DEDINHO,POINT (611399.01 7795611.82),0,"-19.9342903, -43.9359366"
72568,5611204.0,26-12-2012,NÃO,"RUA NELMA CRISTINA, 107, NAZARE, BELO HORIZONTE, MG, BRASIL",IRANI PEREIRA DE FREITAS RODRIGUES 02935404629,ESTABELECIMENTO SEM NOME,POINT (615225.46 7804108.84),0,"-19.8558260, -43.8994305"
72801,5611204.0,09-01-2013,NÃO,"RUA OTAVIO BARRETO, 9, BOA VISTA, BELO HORIZONTE, MG, BRASIL",MAURICIO DE SOUZA PRADO 72480173615,ESTABELECIMENTO SEM NOME,POINT (614434.48 7799480.52),0,"-19.8973344, -43.9052878"
72810,5611204.0,26-12-2012,NÃO,"AVENIDA DOS ENGENHEIROS, 1297, ALIPIO DE MELO, BELO HORIZONTE, MG, BRASIL",LOJA ALFA LTDA,ESTABELECIMENTO SEM NOME,POINT (604229.84 7800677.69),0,"-19.8858478, -44.0058863"
72813,5611201.0,10-01-2013,SIM,"AVENIDA DOM JOSE GASPAR, 805, CORACAO EUCARISTICO, BELO HORIZONTE, MG, BRASIL",VARANDA DO COREU LTDA,VARANDA DO COREU,POINT (605484.42 7796457.41),0,"-19.9220449, -43.9892292"
71911,5611201.0,22-04-2024,SIM,"AVENIDA AUGUSTO DE LIMA, 1494, BARRO PRETO, BELO HORIZONTE, MG, BRASIL",EMPORIO MEDITERRANEO LTDA,ESTABELECIMENTO SEM NOME,POINT (609850.82 7796885.34),0,"-19.9220472, -43.9476699"
72595,5611204.0,27-12-2012,NÃO,"RUA VICENTE CASTANO, 10, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",DENISE DE ASSIS SOUZA 40913414620,ESTABELECIMENTO SEM NOME,POINT (610548.79 7801247.43),0,
72596,5611204.0,19-08-2015,NÃO,"RUA PADRE PEDRO EVANGELISTA, 274, CORACAO EUCARISTICO, BELO HORIZONTE, MG, BRASIL",GABRIEL RAFAEL FELIX 06006996685,ESTABELECIMENTO SEM NOME,POINT (605772.56 7796531.46),0,"-19.9249591, -43.9891777"
72261,5611201.0,10-12-2012,NÃO,"RUA PADRE EUSTAQUIO, 2288, PADRE EUSTAQUIO, BELO HORIZONTE, MG, BRASIL",JAPA & CHOPP RESTAURANTE LTDA,ESTABELECIMENTO SEM NOME,POINT (607353.07 7797597.09),0,"-19.9180268, -43.9755744"
72262,5611205.0,10-12-2012,NÃO,"RUA PAULISTA, 234, PIRAJA, BELO HORIZONTE, MG, BRASIL",RODRIGO JORGE SAFF 03331246697,ESTABELECIMENTO SEM NOME,POINT (613221.06 7802965.92),0,"-19.8672767, -43.9170559"
72272,5611204.0,11-12-2012,NÃO,"RUA PITAGORAS, 58, NAZARE, BELO HORIZONTE, MG, BRASIL",FRANCISCO CUSTODIO 30992931134,ESTABELECIMENTO SEM NOME,POINT (615326.53 7804558.09),0,"-19.8530167, -43.8985378"
72275,5611204.0,11-12-2012,NÃO,"RUA SERRA JOSE VIEIRA, 300, SANTA CECILIA, BELO HORIZONTE, MG, BRASIL",ECILIA CELIA DOS SANTOS OLIVEIRA 77999681687,ESTABELECIMENTO SEM NOME,POINT (601316.55 7787933.69),0,"-20.0025522, -44.0313964"
72279,5611201.0,11-12-2012,NÃO,"RUA LAGO DO JUNCO, 19, JARDIM ATLANTICO, BELO HORIZONTE, MG, BRASIL",JOAO BATISTA LOPES 07016618609,ESTABELECIMENTO SEM NOME,POINT (609298.50 7805316.98),0,"-19.8453764, -43.9564671"
72610,5611204.0,28-12-2012,NÃO,"RUA MARIA DORICA DOS SANTOS, 62, VALE DO JATOBA, BELO HORIZONTE, MG, BRASIL",LUIZ CARLOS SOARES PATROCINIO DA SILVA 03452580610,ESTABELECIMENTO SEM NOME,POINT (600437.81 7787109.05),0,"-20.0101685, -44.0399827"
72619,5611201.0,02-01-2013,NÃO,"RUA PIUM I, 736, CARMO, BELO HORIZONTE, MG, BRASIL",IMAKO ALIMENTOS LTDA,O KABUTO,POINT (611872.76 7794130.30),0,"-19.9426434, -43.9299187"
71659,5611201.0,14-11-2012,NÃO,"RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO, 25771, NAZARE, BELO HORIZONTE, MG, BRASIL",NADIA RODRIGUES ALVES 66411327653,ESTABELECIMENTO SEM NOME,POINT (615880.31 7804195.31),0,"-19.8569621, -43.9010991"
71982,5611201.0,13-11-2012,NÃO,"RUA VOLTS, 42, PRIMEIRO DE MAIO, BELO HORIZONTE, MG, BRASIL",DEUSDETE VELOSO ROCHA 64734757615,ESTABELECIMENTO SEM NOME,POINT (612135.40 7803367.82),0,"-19.8622649, -43.9294312"
72000,5611201.0,15-11-2012,SIM,"RUA JOAO FERREIRA CARDOSO, 145, BRASIL INDUSTRIAL, BELO HORIZONTE, MG, BRASIL",JUARES CARNEIRO VIDIGAL 75870991668,ESTABELECIMENTO SEM NOME,POINT (603188.06 7787886.94),0,"-20.0031662, -44.0134622"
72007,5611201.0,29-11-2012,NÃO,"RUA HENRIQUE DINIZ, 193, NOVA CACHOEIRINHA, BELO HORIZONTE, MG, BRASIL",MARIA HELENA DA SILVA 35518910606,ESTABELECIMENTO SEM NOME,POINT (609446.68 7801251.11),0,"-19.8822553, -43.9557834"
72333,5611204.0,12-12-2012,SIM,"RUA LIBANIA PENA, 201, SAO BERNARDO, BELO HORIZONTE, MG, BRASIL",WALDOMIRO DE ARAUJO RANGEL NETO 73777170682,BAR DO WALDOMIRO,POINT (610525.17 7805017.36),0,"-19.8469958, -43.9433785"
72681,5611201.0,04-01-2013,NÃO,"RUA EUCLIDES DA CUNHA, 80, PRADO, BELO HORIZONTE, MG, BRASIL",ALBE ALIMENTACAO LTDA,DENIQUE CAFE,POINT (608890.13 7796008.04),0,"-19.9294796, -43.9592105"
72686,5611201.0,04-01-2013,SIM,"RUA DA BAHIA, 1148, CENTRO, BELO HORIZONTE, MG, BRASIL",EDUARDO JOSE GOMES PIMENTEL FILHO,FEIJAO,POINT (611194.01 7796475.15),0,"-19.9250301, -43.9376400"
72362,5611201.0,13-12-2012,NÃO,"AVENIDA JOAO ROLLA FILHO, 1240, DIAMANTE, BELO HORIZONTE, MG, BRASIL",RENATA BRIGIDA DE SOUZA 95963472687,ESTABELECIMENTO SEM NOME,POINT (602677.00 7787940.12),0,"-19.9938164, -44.0234278"
465478,5611201.0,05-06-2024,NÃO,"RUA NIQUELINA, 20, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",PENSAO E RESTAURANTE DA MARCIA,PENSAO E RESTAURANTE DA MARCIA,POINT (613164.16 7796585.62),0,"-19.9228011, -43.9163920"
466113,5611204.0,07-06-2024,NÃO,"AVENIDA DOM PEDRO I, 3100, PLANALTO, BELO HORIZONTE, MG, BRASIL",55.440.756 THAIS ALINE TEIXEIRA DA SILVA RAMOS,ESTABELECIMENTO SEM NOME,POINT (609666.71 7807885.92),0,"-19.8284961, -43.9606331"
462538,5611205.0,20-05-2024,NÃO,"RUA JOAQUIM ASSIS RIBEIRO, 60, CALIFORNIA, BELO HORIZONTE, MG, BRASIL",55.203.741 VIVIANE DOS SANTOS DA PAIXAO,ESTABELECIMENTO SEM NOME,POINT (603339.09 7796938.72),0,"-19.9211912, -44.0114450"
462545,5611201.0,20-05-2024,NÃO,"RUA JOAQUIM GOUVEIA, 373, SAO PAULO, BELO HORIZONTE, MG, BRASIL",55.204.198 MATEUS DUARTE MARTINS,ESTABELECIMENTO SEM NOME,POINT (612517.54 7802759.85),0,"-19.8680875, -43.9252201"
464176,5611205.0,28-05-2024,NÃO,"RUA BOTAO DE ROSA, 297, ETELVINA CARNEIRO, BELO HORIZONTE, MG, BRASIL",55.312.682 JOSE ANTONIO VILARINO,ESTABELECIMENTO SEM NOME,POINT (611810.50 7809205.90),0,"-19.8098851, -43.9337041"
146243,5611205.0,30-03-2015,SIM,"AVENIDA PADRE VIEIRA, 150, PADRE EUSTAQUIO, BELO HORIZONTE, MG, BRASIL",SANTUARIO RETRO BOTEQUIM TEMATICO LTDA,SANTUARIO RETRO BOTEQUIM,POINT (605726.33 7797500.39),0,"-19.9160217, -43.9899947"
146247,5611201.0,30-03-2015,NÃO,"AVENIDA SERRANA, 498, SERRANO, BELO HORIZONTE, MG, BRASIL",PIZZARIA E CHURRASCARIA J F SANTOS LTDA,PIZZARIA TENTACAO,POINT (603480.16 7801365.41),0,"-19.8808275, -44.0115442"
145323,5611201.0,12-03-2015,NÃO,"RUA TURIM, 137, SANTA LUCIA, BELO HORIZONTE, MG, BRASIL",EDUARDO DE FREITAS SILVA 04706201616,BAR 031,POINT (609693.04 7791405.91),0,"-19.9706251, -43.9519529"
145683,5611201.0,18-03-2015,NÃO,"RUA ADALBERTO FERRAZ, 14, LAGOINHA, BELO HORIZONTE, MG, BRASIL",HERLY MARIA FERNANDES 03707894665,ESTABELECIMENTO SEM NOME,POINT (610609.77 7798047.76),0,"-19.9103120, -43.9427313"
145960,5611204.0,24-03-2015,NÃO,"RUA DA LIBERDADE, 235, NOVA GAMELEIRA, BELO HORIZONTE, MG, BRASIL",MALBA ANTONIO DAS CHAGAS 32538995604,ESTABELECIMENTO SEM NOME,POINT (605628.88 7794790.52),0,"-19.9397625, -43.9892592"
146285,5611204.0,30-03-2015,NÃO,"RUA HELCIO PEREIRA FORTES, 20, LAGOA, BELO HORIZONTE, MG, BRASIL",CLAUDIA FRANCA PEREIRA CANDIDO 03250421600,ESTABELECIMENTO SEM NOME,POINT (604695.04 7809185.93),0,"-19.8106091, -44.0003704"
145367,5611201.0,12-03-2015,SIM,"RUA DOMINGOS FERNANDES, 42, UNIAO, BELO HORIZONTE, MG, BRASIL",PONTO DO TROPEIRO UNIAO LTDA,PONTO DO TROPEIRO,POINT (612763.19 7800943.42),0,"-19.8833178, -43.9219184"
145973,5611204.0,24-03-2015,NÃO,"AVENIDA RAUL MOURAO GUIMARAES, 610, PALMEIRAS, BELO HORIZONTE, MG, BRASIL",SANDRA DA SILVA MALAQUIAS 95518533691,ESTABELECIMENTO SEM NOME,POINT (607088.06 7791811.15),0,"-19.9677269, -43.9786889"
145983,5611201.0,24-03-2015,NÃO,"RUA FREI ANTONIO DO DESTERRO, 228, NOVA CACHOEIRINHA, BELO HORIZONTE, MG, BRASIL",DALIZETE JUSTINO PIAO 62776320604,ESTABELECIMENTO SEM NOME,POINT (609433.43 7801154.21),0,"-19.8829975, -43.9542628"
146481,5611204.0,04-04-2015,NÃO,"RUA DOS CONSTRUTORES, 544, ALIPIO DE MELO, BELO HORIZONTE, MG, BRASIL",ALCIDES JUNIO SOARES DE ARAUJO 06496299650,ESTABELECIMENTO SEM NOME,POINT (604183.48 7799918.16),0,"-19.8919352, -44.0065714"
145714,5611204.0,19-03-2015,NÃO,"RUA MARLENE MENDES PEREIRA, 139, CEU AZUL, BELO HORIZONTE, MG, BRASIL",JOSE CUSTODIO FERREIRA 31668097672,ESTABELECIMENTO SEM NOME,POINT (604401.10 7808135.31),0,"-19.8199612, -44.0034439"
145386,5611204.0,13-03-2015,SIM,"RUA JULITA NOGUEIRA SOARES, 390, SANTA TEREZINHA, BELO HORIZONTE, MG, BRASIL",22.042.563 ELZI TEIXEIRA DE SOUZA FERREIRA,ESTABELECIMENTO SEM NOME,POINT (603708.83 7802431.66),0,"-19.8682655, -44.0033198"
145996,5611204.0,25-03-2015,NÃO,"RUA LIBERDADE, 483, JARDIM LIBERDADE, BELO HORIZONTE, MG, BRASIL",22.118.706 PAULO CEZAR FERNANDES,ESTABELECIMENTO SEM NOME,POINT (606438.34 7788828.75),0,"-19.9939746, -43.9825865"
145734,5611204.0,19-03-2015,NÃO,"RUA SILVIANOPOLIS, 95, SANTA TEREZA, BELO HORIZONTE, MG, BRASIL",ANDRE GALASTRO 87549379653,ESTABELECIMENTO SEM NOME,POINT (613979.50 7797889.53),0,"-19.9119032, -43.9110593"
145429,5611201.0,13-03-2015,NÃO,"RUA GASTAO DA COSTA PINHEIRO, 287, JARDIM GUANABARA, BELO HORIZONTE, MG, BRASIL",RITA DE CASSIA BRANDAO NUNES DA SILVA 11349545813,ESTABELECIMENTO SEM NOME,POINT (611330.09 7806984.15),0,"-19.8293633, -43.9372098"
146038,5611201.0,25-03-2015,NÃO,"RUA AGUANIL, 85, VISTA ALEGRE, BELO HORIZONTE, MG, BRASIL",WAGNER HAMILTON DOS SANTOS ALVES 05999520673,ESTABELECIMENTO SEM NOME,POINT (604678.66 7793137.64),0,"-19.9549759, -43.9985131"
146044,5611204.0,25-03-2015,NÃO,"RUA FERREIRA DOS SANTOS, 327, SAO PAULO, BELO HORIZONTE, MG, BRASIL",CARLOS ROMULO DA SILVA 41889711691,ESTABELECIMENTO SEM NOME,POINT (613016.43 7803030.48),0,"-19.8661190, -43.9201874"
146051,5611201.0,25-03-2015,SIM,"RUA CONTAGEM, 2099, SANTA INES, BELO HORIZONTE, MG, BRASIL",RESTAURANTE MANJERICAO BH LTDA,,POINT (614237.26 7801624.07),0,"-19.8868278, -43.9058435"
145474,5611201.0,16-03-2015,NÃO,"RUA VICENTE DUTRA, 25, DIAMANTE, BELO HORIZONTE, MG, BRASIL",JOSE GERALDO LARANJA COSTA 01194693679,ESTABELECIMENTO SEM NOME,POINT (601637.55 7789853.84),0,"-19.9855732, -44.0262270"
146417,5611201.0,26-11-2019,NÃO,"RUA ELVIRA VIANNA DOTI, 345, SOLAR DO BARREIRO, BELO HORIZONTE, MG, BRASIL",NATHALIA SUELY SILVA RAFACHO 08693301608,ESTABELECIMENTO SEM NOME,POINT (603695.11 7787015.52),0,"-20.0104163, -44.0074077"
146101,5611204.0,26-03-2015,SIM,"RUA VITOR GONCALVES, 28, FLORAMAR, BELO HORIZONTE, MG, BRASIL",22.134.364 PEDRO LUCAS DE CARVALHO SILVA,ESTABELECIMENTO SEM NOME,POINT (611714.76 7806189.15),0,"-19.8369067, -43.9319148"
145510,5611201.0,16-03-2015,SIM,"RUA CURITIBA, 2202, LOURDES, BELO HORIZONTE, MG, BRASIL",ASTURIAS COMERCIO DE ALIMENTOS E BEBIDAS LTDA,OLGA NUR,POINT (610406.65 7795688.79),0,"-19.9301761, -43.9444828"
146114,5611201.0,26-03-2015,SIM,"AVENIDA ALVARES CABRAL, 1389, LOURDES, BELO HORIZONTE, MG, BRASIL",VARANDA 1389 RESTAURANTE LOURDES LTDA,VARANDA 1389 RESTAURANTE,POINT (610225.50 7795797.10),0,"-19.9266922, -43.9393836"
146347,5611201.0,31-03-2015,NÃO,"RUA JACUTINGA, 829, MINAS BRASIL, BELO HORIZONTE, MG, BRASIL",ANTONIO CARLOS PENIDO 40936864672,ESTABELECIMENTO SEM NOME,POINT (605589.08 7797642.21),0,"-19.9141553, -43.9918091"
146349,5611201.0,31-03-2015,NÃO,"AVENIDA VILARINHO, 1590, MINASCAIXA, BELO HORIZONTE, MG, BRASIL",22.165.300 KEMMEL LUIGI NUNES CAPUTO,ESTABELECIMENTO SEM NOME,POINT (609314.33 7808792.46),0,"-19.8119817, -43.9616761"
145539,5611204.0,17-03-2015,NÃO,"AVENIDA MANOEL GOMES, 228, VILA MALOCA, BELO HORIZONTE, MG, BRASIL",DIOMEDES SIMOES DA SILVA 87238110644,ESTABELECIMENTO SEM NOME,POINT (609623.36 7801400.16),0,"-19.8805788, -43.9528996"
146129,5611201.0,26-03-2015,NÃO,"RUA CONDE DE PALMA, 1279, CABANA DO PAI TOMAS, BELO HORIZONTE, MG, BRASIL",BRENDON SCHINAIDER SOARES SILVA 08815821660,ESTABELECIMENTO SEM NOME,POINT (604443.63 7793823.24),0,"-19.9486274, -44.0018858"
145546,5611201.0,17-03-2015,SIM,"AVENIDA CRISTIANO MACHADO, 3800, UNIAO, BELO HORIZONTE, MG, BRASIL",FRANCA & MASSAHUD ALIMENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (612237.93 7801927.92),0,"-19.8819567, -43.9300049"
146156,5611204.0,27-03-2015,NÃO,"RUA NORTE, 88, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",KEILLA FERNANDES BARBOSA 03472059680,ESTABELECIMENTO SEM NOME,POINT (607990.33 7806986.57),0,"-19.8306488, -43.9686540"
146525,5611201.0,06-04-2015,NÃO,"RUA NELSON SOARES DE FARIA, 459, CIDADE NOVA, BELO HORIZONTE, MG, BRASIL",ROBERTO MARCIO FERREIRA DE ANDRADE,ESPETINHO CIDADE NOVA,POINT (612248.46 7800256.37),0,"-19.8925835, -43.9270710"
145908,5611204.0,24-03-2015,NÃO,"RUA COPEIA, 824, SAO GERALDO, BELO HORIZONTE, MG, BRASIL",AGOSTINHO DE JESUS 28023218620,ESTABELECIMENTO SEM NOME,POINT (615608.22 7799710.44),0,"-19.8969239, -43.9008553"
145579,5611201.0,17-03-2015,SIM,"RUA FRANCISCO DUARTE MENDONCA, 555, TEIXEIRA DIAS, BELO HORIZONTE, MG, BRASIL",RESTAURANTE BARRANQUINHO LTDA,ESTABELECIMENTO SEM NOME,POINT (603056.12 7789626.66),0,"-19.9905461, -44.0136897"
146186,5611201.0,27-03-2015,NÃO,"AVENIDA DEPUTADO ANTONIO LUNARDI, 488, BRASIL INDUSTRIAL, BELO HORIZONTE, MG, BRASIL",22.145.048 GABRIELLE VIEIRA SANTOS ANACLETO,ESTABELECIMENTO SEM NOME,POINT (602964.66 7788203.82),0,"-20.0014214, -44.0116712"
146375,5611204.0,01-04-2015,SIM,"AVENIDA CORONEL JOSE DIAS BICALHO, 891, SAO JOSE, BELO HORIZONTE, MG, BRASIL",ESPETERIA LAS VEGAS BAR E GRILL LTDA,ESPETERIA LAS VEGAS,POINT (608109.20 7803703.36),0,"-19.8591463, -43.9658273"
145252,5611204.0,11-03-2015,NÃO,"RUA MAURICIO MEIRA BRANDAO, 72, ACAIACA, BELO HORIZONTE, MG, BRASIL",CARLOS ONOFRE GINO RODRIGUES 50884824691,ESTABELECIMENTO SEM NOME,POINT (615675.96 7805205.85),0,"-19.8449097, -43.8937440"
145268,5611201.0,11-03-2015,NÃO,"RUA JOSE AMARAL, 48, OURO PRETO, BELO HORIZONTE, MG, BRASIL",ANA PAULA FERREIRA 04428033621,ESTABELECIMENTO SEM NOME,POINT (606353.37 7801559.18),0,"-19.8793911, -43.9832032"
146451,5611201.0,02-04-2015,NÃO,"RUA MARCELINA FRANCISCA DA FONSECA, 240, JAQUELINE, BELO HORIZONTE, MG, BRASIL",ALISON ADRIANO DOS SANTOS 03401470671,ESTABELECIMENTO SEM NOME,POINT (611667.20 7810379.67),0,"-19.7980917, -43.9355753"
145278,5611201.0,12-03-2015,SIM,"RUA LEVINDO LOPES, 12, SAVASSI, BELO HORIZONTE, MG, BRASIL",CABERNET COMERCIO DE ALIMENTOS E BEBIDAS LTDA,CABERNET BUTIQUIM,POINT (611007.05 7795227.79),0,"-19.9377852, -43.9396384"
145286,5611201.0,12-03-2015,SIM,"AVENIDA ALVARES CABRAL, 834, LOURDES, BELO HORIZONTE, MG, BRASIL",CENACULO RESTAURANTE LTDA,CENACULO,POINT (610701.21 7796113.79),0,"-19.9282358, -43.9421441"
144685,5611201.0,27-02-2015,NÃO,"RUA HENRIQUE BADARO PORTUGAL, 157, BURITIS, BELO HORIZONTE, MG, BRASIL",RUSTICO RESTAURANTE E CERVEJARIA LTDA,QUIOXQUE BOTEQUIM CARIOCA,POINT (607086.42 7790942.54),39,"-19.9744660, -43.9760980"
144026,5611201.0,11-02-2015,SIM,"RUA CUIABA, 803, PRADO, BELO HORIZONTE, MG, BRASIL",DELIZIE DI DARIO COMERCIO DE ALIMENTOS LTDA,BISTRO DELIZIE DI DARIO,POINT (608281.77 7796050.59),0,"-19.9284944, -43.9594694"
144699,5611204.0,28-02-2015,NÃO,"AVENIDA VEREADOR CICERO ILDEFONSO, 1509, CALIFORNIA, BELO HORIZONTE, MG, BRASIL",GUIMARAES DE OLIVEIRA 85252387672,ESTABELECIMENTO SEM NOME,POINT (603818.16 7796201.85),0,"-19.9269243, -44.0077246"
144368,5611201.0,23-02-2015,SIM,"AVENIDA AMAZONAS, 1866, BARRO PRETO, BELO HORIZONTE, MG, BRASIL",GSAN BAR E RESTAURANTE LTDA,NOVO SABOR,POINT (609827.37 7796405.71),0,"-19.9245954, -43.9486057"
144058,5611201.0,11-02-2015,NÃO,"RUA PADRE LEOPOLDO BRETANO, 675, ALTO DOS PINHEIROS, BELO HORIZONTE, MG, BRASIL",ADRIANA PEREIRA LEMOS SANTOS 03312579635,ESTABELECIMENTO SEM NOME,POINT (604702.04 7795701.27),0,"-19.9311747, -44.0001857"
144752,5611204.0,23-02-2015,SIM,"AVENIDA AMAZONAS, 1555, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",BAR REST E LANCHONETE BUENOS AIRES LTDA,BUENOS AIRES,POINT (610104.65 7796527.51),0,"-19.9269037, -43.9523924"
145079,5611201.0,09-03-2015,NÃO,"RUA ASPASIA, 19, JARDIM MONTANHES, BELO HORIZONTE, MG, BRASIL",SJC COMERCIO DE ALIMENTOS LTDA,SUSHI JAPA CHAN,POINT (606963.52 7798402.15),0,
145081,5611201.0,09-03-2015,NÃO,"AVENIDA PROFESSOR MARIO WERNECK, 569, ESTORIL, BELO HORIZONTE, MG, BRASIL",QUEILA DE MATOS FERNANDES - CPF 066.300.516-70,ESTABELECIMENTO SEM NOME,POINT (609035.66 7791652.91),0,"-19.9670814, -43.9616132"
144092,5611201.0,12-02-2015,NÃO,"RUA PASTOR VIKTOR SCHWANER, 98, BAIRRO DAS INDUSTRIAS I, BELO HORIZONTE, MG, BRASIL",HELIO BRAGA MARTINS 03157389602,ESTABELECIMENTO SEM NOME,POINT (603509.95 7793072.11),0,"-19.9560109, -44.0110784"
144411,5611204.0,24-02-2015,NÃO,"RUA JAIR FORTES DA SILVA, 13, JAQUELINE, BELO HORIZONTE, MG, BRASIL",21.917.730 LEDA MONTEIRO MOREIRA,ESTABELECIMENTO SEM NOME,POINT (610373.35 7810113.63),0,"-19.8013342, -43.9466223"
145235,5611204.0,11-03-2015,NÃO,"RUA DOUTOR JOAO MIRANDA, 252, DONA CLARA, BELO HORIZONTE, MG, BRASIL",PAULO SILAS GUIMARAES 49442368672,ESTABELECIMENTO SEM NOME,POINT (611479.59 7803484.21),0,"-19.8612876, -43.9362088"
144432,5611205.0,24-02-2015,SIM,"AVENIDA SERRANA, 650, SERRANO, BELO HORIZONTE, MG, BRASIL",MARLUCIO COELHO DA SILVA,BARZINHO PETISCOS DI BUTECO,POINT (603482.76 7801467.35),0,"-19.8774283, -44.0122972"
144781,5611204.0,02-03-2015,NÃO,"RUA BIMBARRA, 299, VILA CALAFATE, BELO HORIZONTE, MG, BRASIL",IONE PAULINO SANTIAGO 49890832291,ESTABELECIMENTO SEM NOME,POINT (607277.46 7796470.44),0,"-19.9246291, -43.9760788"
144797,5611201.0,03-03-2015,NÃO,"RUA ORQUIDEA, 220, CINQUENTENARIO, BELO HORIZONTE, MG, BRASIL",CHRISTIAN PEREIRA GARCIA 11668794616,ESTABELECIMENTO SEM NOME,POINT (606659.56 7793166.94),0,"-19.9541634, -43.9812388"
144458,5611204.0,24-02-2015,NÃO,"RUA MARIA DA MATTA CASTRO, 781, CONFISCO, BELO HORIZONTE, MG, BRASIL",MARCOS ANTONIO SALVADOR 58388702653,ESTABELECIMENTO SEM NOME,POINT (602545.05 7802859.88),0,
144463,5611204.0,24-02-2015,NÃO,"RUA PROFESSOR JOSE ESTEVES, 12, PLANALTO, BELO HORIZONTE, MG, BRASIL",ADINALTE XAVIER FILHO 91777275687,ESTABELECIMENTO SEM NOME,POINT (610494.18 7806585.93),0,"-19.8331840, -43.9452194"
145193,5611201.0,10-03-2015,NÃO,"RUA NELSON HUNGRIA, 1288, TUPI B, BELO HORIZONTE, MG, BRASIL",ELMO DA SILVA BARROS 31783368691,ESTABELECIMENTO SEM NOME,POINT (613035.29 7806246.79),0,"-19.8369540, -43.9219853"
